OrderID,CustomerID,OrderDate,ProductID,DiscountedUnitPrice,Quantity,Country,ProductName,CategoryID,UndiscountedUnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,Revenue,Discount,%Discount
10733,BERGS,12/8/1995,28,45.6,20,Sweden,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,912,0,0
10733,BERGS,12/8/1995,52,7,25,Sweden,Filo Mix,5,7,38,0,25,0,Grains/Cereals,175,0,0
10734,GOURL,12/8/1995,6,25,30,Brazil,Grandma's Boysenberry Spread,2,25,120,0,25,0,Condiments,750,0,0
10734,GOURL,12/8/1995,30,25.89,15,Brazil,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,388.35,0,0
10734,GOURL,12/8/1995,76,18,20,Brazil,Lakkalikööri,1,18,57,0,20,0,Beverages,360,0,0
10735,LETSS,12/11/1995,61,28.5,20,USA,Sirop d'érable,2,28.5,113,0,25,0,Condiments,570,0,0
10735,LETSS,12/11/1995,77,13,2,USA,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,26,0,0
10736,HUNGO,12/12/1995,65,21.05,40,Ireland,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,842,0,0
10736,HUNGO,12/12/1995,75,7.75,20,Ireland,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,155,0,0
10737,VINET,12/12/1995,13,6,4,France,Konbu,8,6,24,0,5,0,Seafood,24,0,0
10737,VINET,12/12/1995,41,9.65,12,France,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,115.8,0,0
10738,SPECD,12/13/1995,16,17.45,3,France,Pavlova,3,17.45,29,0,10,0,Confections,52.35,0,0
10739,VINET,12/13/1995,36,19,6,France,Inlagd Sill,8,19,112,0,20,0,Seafood,114,0,0
10739,VINET,12/13/1995,52,7,18,France,Filo Mix,5,7,38,0,25,0,Grains/Cereals,126,0,0
10740,WHITC,12/14/1995,28,45.6,5,USA,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,228,0,0
10740,WHITC,12/14/1995,35,18,35,USA,Steeleye Stout,1,18,20,0,15,0,Beverages,630,0,0
10740,WHITC,12/14/1995,45,9.5,40,USA,Røgede sild,8,9.5,5,70,15,0,Seafood,380,0,0
10740,WHITC,12/14/1995,56,38,14,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,532,0,0
10741,AROUT,12/15/1995,2,19,15,UK,Chang,1,19,17,40,25,0,Beverages,285,0,0
10742,BOTTM,12/15/1995,3,10,20,Canada,Aniseed Syrup,2,10,13,70,25,0,Condiments,200,0,0
10742,BOTTM,12/15/1995,60,34,50,Canada,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,1700,0,0
10742,BOTTM,12/15/1995,72,34.8,35,Canada,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1218,0,0
10743,AROUT,12/18/1995,46,12,28,UK,Spegesild,8,12,95,0,0,0,Seafood,336,0,0
10744,VAFFE,12/18/1995,40,18.4,50,Denmark,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,920,0,0
10745,QUICK,12/19/1995,18,62.5,24,Germany,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1500,0,0
10745,QUICK,12/19/1995,44,19.45,16,Germany,Gula Malacca,2,19.45,27,0,15,0,Condiments,311.2,0,0
10745,QUICK,12/19/1995,59,55,45,Germany,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,2475,0,0
10745,QUICK,12/19/1995,72,34.8,7,Germany,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,243.6,0,0
10746,CHOPS,12/20/1995,13,6,6,Switzerland,Konbu,8,6,24,0,5,0,Seafood,36,0,0
10746,CHOPS,12/20/1995,42,14,28,Switzerland,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,392,0,0
10746,CHOPS,12/20/1995,62,49.3,9,Switzerland,Tarte au sucre,3,49.3,17,0,0,0,Confections,443.7,0,0
10746,CHOPS,12/20/1995,69,36,40,Switzerland,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,1440,0,0
10747,PICCO,12/20/1995,31,12.5,8,Austria,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,100,0,0
10747,PICCO,12/20/1995,41,9.65,35,Austria,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,337.75,0,0
10747,PICCO,12/20/1995,63,43.9,9,Austria,Vegie-spread,2,43.9,24,0,5,0,Condiments,395.1,0,0
10747,PICCO,12/20/1995,69,36,30,Austria,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,1080,0,0
10748,SAVEA,12/21/1995,23,9,44,USA,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,396,0,0
10748,SAVEA,12/21/1995,40,18.4,40,USA,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,736,0,0
10748,SAVEA,12/21/1995,56,38,28,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,1064,0,0
10749,ISLAT,12/21/1995,56,38,15,UK,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,570,0,0
10749,ISLAT,12/21/1995,59,55,6,UK,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,330,0,0
10749,ISLAT,12/21/1995,76,18,10,UK,Lakkalikööri,1,18,57,0,20,0,Beverages,180,0,0
10750,WARTH,12/22/1995,14,23.25,5,Finland,Tofu,7,23.25,35,0,0,0,Produce,116.25,0,0
10750,WARTH,12/22/1995,45,9.5,40,Finland,Røgede sild,8,9.5,5,70,15,0,Seafood,380,0,0
10750,WARTH,12/22/1995,59,55,25,Finland,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,1375,0,0
10751,RICSU,12/25/1995,26,31.23,12,Switzerland,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,374.76,0,0
10751,RICSU,12/25/1995,30,25.89,30,Switzerland,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,776.7,0,0
10751,RICSU,12/25/1995,50,16.25,20,Switzerland,Valkoinen suklaa,3,16.25,65,0,30,0,Confections,325,0,0
10751,RICSU,12/25/1995,73,15,15,Switzerland,Röd Kaviar,8,15,101,0,5,0,Seafood,225,0,0
10752,NORTS,12/25/1995,1,18,8,UK,Chai,1,18,39,0,10,0,Beverages,144,0,0
10752,NORTS,12/25/1995,69,36,3,UK,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,108,0,0
10753,FRANS,12/26/1995,45,9.5,4,Italy,Røgede sild,8,9.5,5,70,15,0,Seafood,38,0,0
10753,FRANS,12/26/1995,74,10,5,Italy,Longlife Tofu,7,10,4,20,5,0,Produce,50,0,0
10754,MAGAA,12/26/1995,40,18.4,3,Italy,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,55.2,0,0
10755,BONAP,12/27/1995,47,9.5,30,France,Zaanse koeken,3,9.5,36,0,0,0,Confections,285,0,0
10755,BONAP,12/27/1995,56,38,30,France,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,1140,0,0
10755,BONAP,12/27/1995,57,19.5,14,France,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,273,0,0
10755,BONAP,12/27/1995,69,36,25,France,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,900,0,0
10756,SPLIR,12/28/1995,18,62.5,21,USA,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1312.5,0,0
10756,SPLIR,12/28/1995,36,19,20,USA,Inlagd Sill,8,19,112,0,20,0,Seafood,380,0,0
10756,SPLIR,12/28/1995,68,12.5,6,USA,Scottish Longbreads,3,12.5,6,10,15,0,Confections,75,0,0
10756,SPLIR,12/28/1995,69,36,20,USA,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,720,0,0
10757,SAVEA,12/28/1995,34,14,30,USA,Sasquatch Ale,1,14,111,0,15,0,Beverages,420,0,0
10757,SAVEA,12/28/1995,59,55,7,USA,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,385,0,0
10757,SAVEA,12/28/1995,62,49.3,30,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,1479,0,0
10757,SAVEA,12/28/1995,64,33.25,24,USA,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,798,0,0
10758,RICSU,12/29/1995,26,31.23,20,Switzerland,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,624.6,0,0
10758,RICSU,12/29/1995,52,7,60,Switzerland,Filo Mix,5,7,38,0,25,0,Grains/Cereals,420,0,0
10758,RICSU,12/29/1995,70,15,40,Switzerland,Outback Lager,1,15,15,10,30,0,Beverages,600,0,0
10759,ANATR,12/29/1995,32,32,10,Mexico,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,320,0,0
10760,MAISD,1/1/1996,25,14,12,Belgium,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,168,0,0
10760,MAISD,1/1/1996,27,43.9,40,Belgium,Schoggi Schokolade,3,43.9,49,0,30,0,Confections,1756,0,0
10760,MAISD,1/1/1996,43,46,30,Belgium,Ipoh Coffee,1,46,17,10,25,0,Beverages,1380,0,0
10761,RATTC,1/2/1996,25,14,35,USA,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,490,0,0
10761,RATTC,1/2/1996,75,7.75,18,USA,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,139.5,0,0
10762,FOLKO,1/2/1996,39,18,16,Sweden,Chartreuse verte,1,18,69,0,5,0,Beverages,288,0,0
10762,FOLKO,1/2/1996,47,9.5,30,Sweden,Zaanse koeken,3,9.5,36,0,0,0,Confections,285,0,0
10762,FOLKO,1/2/1996,51,53,28,Sweden,Manjimup Dried Apples,7,53,20,0,10,0,Produce,1484,0,0
10762,FOLKO,1/2/1996,56,38,60,Sweden,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,2280,0,0
10763,FOLIG,1/3/1996,21,10,40,France,Sir Rodney's Scones,3,10,3,40,5,0,Confections,400,0,0
10763,FOLIG,1/3/1996,22,21,6,France,Gustaf's Knäckebröd,5,21,104,0,25,0,Grains/Cereals,126,0,0
10763,FOLIG,1/3/1996,24,4.5,20,France,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,90,0,0
10764,ERNSH,1/3/1996,3,10,20,Austria,Aniseed Syrup,2,10,13,70,25,0,Condiments,200,0,0
10764,ERNSH,1/3/1996,39,18,130,Austria,Chartreuse verte,1,18,69,0,5,0,Beverages,2340,0,0
10765,QUICK,1/4/1996,65,21.05,80,Germany,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,1684,0,0
10766,OTTIK,1/5/1996,2,19,40,Germany,Chang,1,19,17,40,25,0,Beverages,760,0,0
10766,OTTIK,1/5/1996,7,30,35,Germany,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,1050,0,0
10766,OTTIK,1/5/1996,68,12.5,40,Germany,Scottish Longbreads,3,12.5,6,10,15,0,Confections,500,0,0
10767,SUPRD,1/5/1996,42,14,2,Belgium,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,28,0,0
10768,AROUT,1/8/1996,22,21,4,UK,Gustaf's Knäckebröd,5,21,104,0,25,0,Grains/Cereals,84,0,0
10768,AROUT,1/8/1996,31,12.5,50,UK,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,625,0,0
10768,AROUT,1/8/1996,60,34,15,UK,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,510,0,0
10768,AROUT,1/8/1996,71,21.5,12,UK,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,258,0,0
10769,VAFFE,1/8/1996,41,9.65,30,Denmark,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,289.5,0,0
10769,VAFFE,1/8/1996,52,7,15,Denmark,Filo Mix,5,7,38,0,25,0,Grains/Cereals,105,0,0
10769,VAFFE,1/8/1996,61,28.5,20,Denmark,Sirop d'érable,2,28.5,113,0,25,0,Condiments,570,0,0
10769,VAFFE,1/8/1996,62,49.3,15,Denmark,Tarte au sucre,3,49.3,17,0,0,0,Confections,739.5,0,0
10770,HANAR,1/9/1996,11,21,15,Brazil,Queso Cabrales,4,21,22,30,30,0,Dairy Products,315,0,0
10771,ERNSH,1/10/1996,71,21.5,16,Austria,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,344,0,0
10772,LEHMS,1/10/1996,29,123.79,18,Germany,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,2228.22,0,0
10772,LEHMS,1/10/1996,59,55,25,Germany,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,1375,0,0
10773,ERNSH,1/11/1996,17,39,33,Austria,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1287,0,0
10773,ERNSH,1/11/1996,31,12.5,70,Austria,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,875,0,0
10773,ERNSH,1/11/1996,75,7.75,7,Austria,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,54.25,0,0
10774,FOLKO,1/11/1996,31,12.5,2,Sweden,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,25,0,0
10774,FOLKO,1/11/1996,66,17,50,Sweden,Louisiana Hot Spiced Okra,2,17,4,100,20,0,Condiments,850,0,0
10775,THECR,1/12/1996,10,31,6,USA,Ikura,8,31,31,0,0,0,Seafood,186,0,0
10775,THECR,1/12/1996,67,14,3,USA,Laughing Lumberjack Lager,1,14,52,0,10,0,Beverages,42,0,0
10776,ERNSH,1/15/1996,31,12.5,16,Austria,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,200,0,0
10776,ERNSH,1/15/1996,42,14,12,Austria,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,168,0,0
10776,ERNSH,1/15/1996,45,9.5,27,Austria,Røgede sild,8,9.5,5,70,15,0,Seafood,256.5,0,0
10776,ERNSH,1/15/1996,51,53,120,Austria,Manjimup Dried Apples,7,53,20,0,10,0,Produce,6360,0,0
10777,GOURL,1/15/1996,42,14,20,Brazil,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,280,0,0
10778,BERGS,1/16/1996,41,9.65,10,Sweden,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,96.5,0,0
10779,MORGK,1/16/1996,16,17.45,20,Germany,Pavlova,3,17.45,29,0,10,0,Confections,349,0,0
10779,MORGK,1/16/1996,62,49.3,20,Germany,Tarte au sucre,3,49.3,17,0,0,0,Confections,986,0,0
10780,LILAS,1/16/1996,70,15,35,Venezuela,Outback Lager,1,15,15,10,30,0,Beverages,525,0,0
10780,LILAS,1/16/1996,77,13,15,Venezuela,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,195,0,0
10781,WARTH,1/17/1996,54,7.45,3,Finland,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,22.35,0,0
10781,WARTH,1/17/1996,56,38,20,Finland,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,760,0,0
10781,WARTH,1/17/1996,74,10,35,Finland,Longlife Tofu,7,10,4,20,5,0,Produce,350,0,0
10782,CACTU,1/17/1996,31,12.5,1,Argentina,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,12.5,0,0
10783,HANAR,1/18/1996,31,12.5,10,Brazil,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,125,0,0
10783,HANAR,1/18/1996,38,263.5,5,Brazil,Côte de Blaye,1,263.5,17,0,15,0,Beverages,1317.5,0,0
10784,MAGAA,1/18/1996,36,19,30,Italy,Inlagd Sill,8,19,112,0,20,0,Seafood,570,0,0
10784,MAGAA,1/18/1996,39,18,2,Italy,Chartreuse verte,1,18,69,0,5,0,Beverages,36,0,0
10784,MAGAA,1/18/1996,72,34.8,30,Italy,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1044,0,0
10785,GROSR,1/18/1996,10,31,10,Venezuela,Ikura,8,31,31,0,0,0,Seafood,310,0,0
10785,GROSR,1/18/1996,75,7.75,10,Venezuela,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,77.5,0,0
10786,QUEEN,1/19/1996,8,40,30,Brazil,Northwoods Cranberry Sauce,2,40,6,0,0,0,Condiments,1200,0,0
10786,QUEEN,1/19/1996,30,25.89,15,Brazil,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,388.35,0,0
10786,QUEEN,1/19/1996,75,7.75,42,Brazil,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,325.5,0,0
10787,LAMAI,1/19/1996,2,19,15,France,Chang,1,19,17,40,25,0,Beverages,285,0,0
10787,LAMAI,1/19/1996,29,123.79,20,France,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,2475.8,0,0
10788,QUICK,1/22/1996,19,9.2,50,Germany,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,460,0,0
10788,QUICK,1/22/1996,75,7.75,40,Germany,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,310,0,0
10789,FOLIG,1/22/1996,18,62.5,30,France,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1875,0,0
10789,FOLIG,1/22/1996,35,18,15,France,Steeleye Stout,1,18,20,0,15,0,Beverages,270,0,0
10789,FOLIG,1/22/1996,63,43.9,30,France,Vegie-spread,2,43.9,24,0,5,0,Condiments,1317,0,0
10789,FOLIG,1/22/1996,68,12.5,18,France,Scottish Longbreads,3,12.5,6,10,15,0,Confections,225,0,0
10790,GOURL,1/22/1996,7,30,3,Brazil,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,90,0,0
10790,GOURL,1/22/1996,56,38,20,Brazil,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,760,0,0
10791,FRANK,1/23/1996,29,123.79,14,Germany,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,1733.06,0,0
10791,FRANK,1/23/1996,41,9.65,20,Germany,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,193,0,0
10792,WOLZA,1/23/1996,2,19,10,Poland,Chang,1,19,17,40,25,0,Beverages,190,0,0
10792,WOLZA,1/23/1996,54,7.45,3,Poland,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,22.35,0,0
10792,WOLZA,1/23/1996,68,12.5,15,Poland,Scottish Longbreads,3,12.5,6,10,15,0,Confections,187.5,0,0
10793,AROUT,1/24/1996,41,9.65,14,UK,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,135.1,0,0
10793,AROUT,1/24/1996,52,7,8,UK,Filo Mix,5,7,38,0,25,0,Grains/Cereals,56,0,0
10794,QUEDE,1/24/1996,14,23.25,15,Brazil,Tofu,7,23.25,35,0,0,0,Produce,348.75,0,0
10794,QUEDE,1/24/1996,54,7.45,6,Brazil,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,44.7,0,0
10795,ERNSH,1/24/1996,16,17.45,65,Austria,Pavlova,3,17.45,29,0,10,0,Confections,1134.25,0,0
10795,ERNSH,1/24/1996,17,39,35,Austria,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1365,0,0
10796,HILAA,1/25/1996,26,31.23,21,Venezuela,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,655.83,0,0
10796,HILAA,1/25/1996,44,19.45,10,Venezuela,Gula Malacca,2,19.45,27,0,15,0,Condiments,194.5,0,0
10796,HILAA,1/25/1996,64,33.25,35,Venezuela,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,1163.75,0,0
10796,HILAA,1/25/1996,69,36,24,Venezuela,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,864,0,0
10797,DRACD,1/25/1996,11,21,20,Germany,Queso Cabrales,4,21,22,30,30,0,Dairy Products,420,0,0
10798,ISLAT,1/26/1996,62,49.3,2,UK,Tarte au sucre,3,49.3,17,0,0,0,Confections,98.6,0,0
10798,ISLAT,1/26/1996,72,34.8,10,UK,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,348,0,0
10799,KOENE,1/26/1996,13,6,20,Germany,Konbu,8,6,24,0,5,0,Seafood,120,0,0
10799,KOENE,1/26/1996,24,4.5,20,Germany,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,90,0,0
10799,KOENE,1/26/1996,59,55,25,Germany,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,1375,0,0
10800,SEVES,1/26/1996,11,21,50,UK,Queso Cabrales,4,21,22,30,30,0,Dairy Products,1050,0,0
10800,SEVES,1/26/1996,51,53,10,UK,Manjimup Dried Apples,7,53,20,0,10,0,Produce,530,0,0
10800,SEVES,1/26/1996,54,7.45,7,UK,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,52.15,0,0
10801,BOLID,1/29/1996,17,39,40,Spain,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1560,0,0
10801,BOLID,1/29/1996,29,123.79,20,Spain,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,2475.8,0,0
10802,SIMOB,1/29/1996,30,25.89,25,Denmark,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,647.25,0,0
10802,SIMOB,1/29/1996,51,53,30,Denmark,Manjimup Dried Apples,7,53,20,0,10,0,Produce,1590,0,0
10802,SIMOB,1/29/1996,55,24,60,Denmark,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,1440,0,0
10802,SIMOB,1/29/1996,62,49.3,5,Denmark,Tarte au sucre,3,49.3,17,0,0,0,Confections,246.5,0,0
10803,WELLI,1/30/1996,19,9.2,24,Brazil,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,220.8,0,0
10803,WELLI,1/30/1996,25,14,15,Brazil,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,210,0,0
10803,WELLI,1/30/1996,59,55,15,Brazil,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,825,0,0
10804,SEVES,1/30/1996,10,31,36,UK,Ikura,8,31,31,0,0,0,Seafood,1116,0,0
10804,SEVES,1/30/1996,28,45.6,24,UK,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,1094.4,0,0
10804,SEVES,1/30/1996,49,20,4,UK,Maxilaku,3,20,10,60,15,0,Confections,80,0,0
10805,THEBI,1/30/1996,34,14,10,USA,Sasquatch Ale,1,14,111,0,15,0,Beverages,140,0,0
10805,THEBI,1/30/1996,38,263.5,10,USA,Côte de Blaye,1,263.5,17,0,15,0,Beverages,2635,0,0
10806,VICTE,1/31/1996,2,19,20,France,Chang,1,19,17,40,25,0,Beverages,380,0,0
10806,VICTE,1/31/1996,65,21.05,2,France,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,42.1,0,0
10806,VICTE,1/31/1996,74,10,15,France,Longlife Tofu,7,10,4,20,5,0,Produce,150,0,0
10807,FRANS,1/31/1996,40,18.4,1,Italy,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,18.4,0,0
10808,OLDWO,2/1/1996,56,38,20,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,760,0,0
10808,OLDWO,2/1/1996,76,18,50,USA,Lakkalikööri,1,18,57,0,20,0,Beverages,900,0,0
10809,WELLI,2/1/1996,52,7,20,Brazil,Filo Mix,5,7,38,0,25,0,Grains/Cereals,140,0,0
10810,LAUGB,2/1/1996,13,6,7,Canada,Konbu,8,6,24,0,5,0,Seafood,42,0,0
10810,LAUGB,2/1/1996,25,14,5,Canada,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,70,0,0
10810,LAUGB,2/1/1996,70,15,5,Canada,Outback Lager,1,15,15,10,30,0,Beverages,75,0,0
10811,LINOD,2/2/1996,19,9.2,15,Venezuela,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,138,0,0
10811,LINOD,2/2/1996,23,9,18,Venezuela,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,162,0,0
10811,LINOD,2/2/1996,40,18.4,30,Venezuela,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,552,0,0
10812,REGGC,2/2/1996,31,12.5,16,Italy,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,200,0,0
10812,REGGC,2/2/1996,72,34.8,40,Italy,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1392,0,0
10812,REGGC,2/2/1996,77,13,20,Italy,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,260,0,0
10813,RICAR,2/5/1996,2,19,12,Brazil,Chang,1,19,17,40,25,0,Beverages,228,0,0
10813,RICAR,2/5/1996,46,12,35,Brazil,Spegesild,8,12,95,0,0,0,Seafood,420,0,0
10814,VICTE,2/5/1996,41,9.65,20,France,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,193,0,0
10814,VICTE,2/5/1996,43,46,20,France,Ipoh Coffee,1,46,17,10,25,0,Beverages,920,0,0
10814,VICTE,2/5/1996,48,12.75,8,France,Chocolade,3,12.75,15,70,25,0,Confections,102,0,0
10814,VICTE,2/5/1996,61,28.5,30,France,Sirop d'érable,2,28.5,113,0,25,0,Condiments,855,0,0
10815,SAVEA,2/5/1996,33,2.5,16,USA,Geitost,4,2.5,112,0,20,0,Dairy Products,40,0,0
10816,GREAL,2/6/1996,38,263.5,30,USA,Côte de Blaye,1,263.5,17,0,15,0,Beverages,7905,0,0
10816,GREAL,2/6/1996,62,49.3,20,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,986,0,0
10817,KOENE,2/6/1996,26,31.23,40,Germany,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,1249.2,0,0
10817,KOENE,2/6/1996,38,263.5,30,Germany,Côte de Blaye,1,263.5,17,0,15,0,Beverages,7905,0,0
10817,KOENE,2/6/1996,40,18.4,60,Germany,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,1104,0,0
10817,KOENE,2/6/1996,62,49.3,25,Germany,Tarte au sucre,3,49.3,17,0,0,0,Confections,1232.5,0,0
10818,MAGAA,2/7/1996,32,32,20,Italy,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,640,0,0
10818,MAGAA,2/7/1996,41,9.65,20,Italy,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,193,0,0
10819,CACTU,2/7/1996,43,46,7,Argentina,Ipoh Coffee,1,46,17,10,25,0,Beverages,322,0,0
10819,CACTU,2/7/1996,75,7.75,20,Argentina,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,155,0,0
10820,RATTC,2/7/1996,56,38,30,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,1140,0,0
10821,SPLIR,2/8/1996,35,18,20,USA,Steeleye Stout,1,18,20,0,15,0,Beverages,360,0,0
10821,SPLIR,2/8/1996,51,53,6,USA,Manjimup Dried Apples,7,53,20,0,10,0,Produce,318,0,0
10822,TRAIH,2/8/1996,62,49.3,3,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,147.9,0,0
10822,TRAIH,2/8/1996,70,15,6,USA,Outback Lager,1,15,15,10,30,0,Beverages,90,0,0
10823,LILAS,2/9/1996,11,21,20,Venezuela,Queso Cabrales,4,21,22,30,30,0,Dairy Products,420,0,0
10823,LILAS,2/9/1996,57,19.5,15,Venezuela,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,292.5,0,0
10823,LILAS,2/9/1996,59,55,40,Venezuela,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,2200,0,0
